Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
1,0.1727059930562973,0.16028836369514465,0.5560428500175476,0.5309083461761475
2,0.14880973100662231,0.15699569880962372,0.5866249799728394,0.5301916599273682
3,0.14589829742908478,0.15358327329158783,0.5944749712944031,0.5898000001907349
4,0.14367817342281342,0.20596320927143097,0.618353545665741,0.585099995136261
5,0.14278893172740936,0.15090681612491608,0.6173714399337769,0.6493499875068665
6,0.14236046373844147,0.15020474791526794,0.6146500110626221,0.6378166675567627
7,0.14195014536380768,0.15031510591506958,0.6102428436279297,0.6454416513442993
8,0.14170843362808228,0.14789758622646332,0.6195535659790039,0.607783317565918
9,0.14154250919818878,0.15134580433368683,0.6198821663856506,0.5810083150863647
10,0.14139573276042938,0.15050238370895386,0.6254714131355286,0.5803083181381226
11,0.1411997228860855,0.14829126000404358,0.6226357221603394,0.5708500146865845
12,0.14105704426765442,0.14867675304412842,0.6395857334136963,0.6205499768257141
13,0.14092424511909485,0.15095211565494537,0.6399142742156982,0.6223166584968567
14,0.14086180925369263,0.15139323472976685,0.640625,0.6414333581924438
15,0.14078693091869354,0.1466638296842575,0.6414499878883362,0.6153416633605957
16,0.1407090127468109,0.14935021102428436,0.6470214128494263,0.5829416513442993
17,0.14065314829349518,0.1506054401397705,0.6421464085578918,0.6012916564941406
18,0.14066483080387115,0.14947126805782318,0.6422356963157654,0.5885583162307739
19,0.14054782688617706,0.14880049228668213,0.6456321477890015,0.6003416776657104
20,0.14049869775772095,0.14814136922359467,0.6532821655273438,0.5927500128746033
21,0.14044596254825592,0.15102197229862213,0.6599500179290771,0.620241641998291
22,0.14036881923675537,0.1479046642780304,0.6662821173667908,0.6356250047683716
23,0.1403064876794815,0.14900727570056915,0.6682071685791016,0.6301083564758301
24,0.14025549590587616,0.1479751169681549,0.6673428416252136,0.5952666401863098
25,0.14015643298625946,0.14943651854991913,0.6679642796516418,0.6207833290100098
26,0.14003603160381317,0.14969459176063538,0.6672035455703735,0.634933352470398
27,0.13995592296123505,0.1492197960615158,0.6619714498519897,0.6272000074386597
28,0.13988454639911652,0.14726677536964417,0.6607964038848877,0.6204083561897278
29,0.13981178402900696,0.14838619530200958,0.6580714583396912,0.6240583062171936
30,0.1397394835948944,0.1468583196401596,0.6602964401245117,0.6247416734695435
