Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
1,0.16221129894256592,0.15461990237236023,0.5528357028961182,0.5661333203315735
2,0.14299216866493225,0.1500771939754486,0.5808143019676208,0.5497750043869019
3,0.13995614647865295,0.14795488119125366,0.6554357409477234,0.6438999772071838
4,0.13899998366832733,0.14667993783950806,0.7018214464187622,0.6550666689872742
5,0.13843747973442078,0.14603278040885925,0.7135857343673706,0.644225001335144
6,0.1380612999200821,0.1454186886548996,0.7067285776138306,0.596916675567627
7,0.13783608376979828,0.14543414115905762,0.6733892560005188,0.5562583208084106
8,0.1376076191663742,0.14506986737251282,0.675460696220398,0.5607249736785889
9,0.13753630220890045,0.1451125293970108,0.6353714466094971,0.5529166460037231
10,0.13738705217838287,0.14510798454284668,0.6695392727851868,0.6201416850090027
11,0.13733062148094177,0.1454835832118988,0.661003589630127,0.6405916810035706
12,0.13730113208293915,0.1447640210390091,0.6637035608291626,0.6015083193778992
13,0.13725332915782928,0.1448773890733719,0.6537714004516602,0.6360750198364258
14,0.13724160194396973,0.14499600231647491,0.6408785581588745,0.604241669178009
15,0.137239471077919,0.14494803547859192,0.6446714401245117,0.5791333317756653
16,0.13718846440315247,0.1447111815214157,0.6252285838127136,0.5550583600997925
17,0.13719014823436737,0.1454523205757141,0.6316642761230469,0.5155583620071411
18,0.13716767728328705,0.1447698175907135,0.6249642968177795,0.5554999709129333
19,0.13712984323501587,0.14511431753635406,0.6144214272499084,0.6235666871070862
20,0.13714395463466644,0.14472909271717072,0.6345999836921692,0.6168833374977112
21,0.13716253638267517,0.1446940302848816,0.5986142754554749,0.5650166869163513
22,0.13713259994983673,0.1451994925737381,0.6056392788887024,0.5217333436012268
23,0.13714413344860077,0.1447213739156723,0.5984892845153809,0.628600001335144
24,0.13711832463741302,0.1445435732603073,0.5953500270843506,0.5873416662216187
25,0.1370857208967209,0.14469316601753235,0.6062750220298767,0.5882166624069214
26,0.13708335161209106,0.14442110061645508,0.6153785586357117,0.5550583600997925
27,0.13706053793430328,0.1448879987001419,0.6068642735481262,0.5737166404724121
28,0.13702721893787384,0.14463089406490326,0.6134786009788513,0.5895000100135803
29,0.13701587915420532,0.14449265599250793,0.6070035696029663,0.5980250239372253
30,0.1370185911655426,0.14454543590545654,0.5982893109321594,0.5811750292778015
31,0.13698764145374298,0.1447816789150238,0.6154999732971191,0.5915250182151794
32,0.13699598610401154,0.14491650462150574,0.6026321649551392,0.5399166941642761
33,0.13699345290660858,0.14458929002285004,0.5934678316116333,0.527275025844574
34,0.13696163892745972,0.14484213292598724,0.5980214476585388,0.6013583540916443
35,0.13696971535682678,0.14458471536636353,0.6039321422576904,0.6410499811172485
36,0.1369941532611847,0.1448664516210556,0.6067464351654053,0.5646083354949951
37,0.13698391616344452,0.1448439657688141,0.5993393063545227,0.5662750005722046
38,0.13692137598991394,0.14440667629241943,0.6020143032073975,0.5802833437919617
39,0.13698287308216095,0.14508050680160522,0.5979499816894531,0.5402166843414307
40,0.13691236078739166,0.14486064016819,0.604028582572937,0.558983325958252
41,0.13690410554409027,0.14484961330890656,0.6136571168899536,0.5899166464805603
42,0.13690660893917084,0.1447526216506958,0.6229714155197144,0.5968416929244995
43,0.13691703975200653,0.1460694968700409,0.6118285655975342,0.5730249881744385
44,0.13684730231761932,0.1455230861902237,0.6396964192390442,0.6086249947547913
45,0.13689671456813812,0.14574769139289856,0.6027535796165466,0.5937666893005371
46,0.13687239587306976,0.14539183676242828,0.6169821619987488,0.6092000007629395
47,0.1368560492992401,0.14539796113967896,0.6260821223258972,0.5564749836921692
48,0.1368916779756546,0.1451815664768219,0.5874750018119812,0.5822916626930237
49,0.13685688376426697,0.14527569711208344,0.6005428433418274,0.5939416885375977
50,0.13686369359493256,0.14535748958587646,0.5889750123023987,0.5732499957084656
51,0.1368326097726822,0.14535512030124664,0.5986071228981018,0.5413083434104919
52,0.13683590292930603,0.14539743959903717,0.5998428463935852,0.5620499849319458
53,0.1368287354707718,0.14624880254268646,0.6052785515785217,0.5556166768074036
54,0.13684409856796265,0.1454584002494812,0.6044357419013977,0.5407500267028809
55,0.13681767880916595,0.14563779532909393,0.5832392573356628,0.565541684627533
56,0.13683603703975677,0.14575670659542084,0.5953106880187988,0.5694500207901001
57,0.13682864606380463,0.1458531618118286,0.5812714099884033,0.5606416463851929
58,0.13678951561450958,0.14585767686367035,0.5926035642623901,0.5883499979972839
59,0.1368025243282318,0.1458200067281723,0.5915928483009338,0.565458357334137
60,0.13676060736179352,0.14585450291633606,0.6146642565727234,0.5963666439056396
