Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
1,0.1687374860048294,0.15785372257232666,0.5959892868995667,0.6147000193595886
2,0.1487339287996292,0.15569008886814117,0.6216714382171631,0.6526250243186951
3,0.145645871758461,0.1516047865152359,0.6552571654319763,0.6989499926567078
4,0.14394019544124603,0.1511041224002838,0.6777214407920837,0.6671666502952576
5,0.1432439535856247,0.1501370072364807,0.6889071464538574,0.6563500165939331
6,0.14271549880504608,0.15113306045532227,0.6925428509712219,0.6956250071525574
7,0.14215697348117828,0.14889124035835266,0.7001000046730042,0.607574999332428
8,0.14176933467388153,0.14706425368785858,0.6949499845504761,0.6557333469390869
9,0.14148694276809692,0.14841054379940033,0.6927821636199951,0.7044000029563904
10,0.14117902517318726,0.14885243773460388,0.6930142641067505,0.6790916919708252
11,0.14098714292049408,0.14982856810092926,0.6927393078804016,0.6997666954994202
12,0.1407565176486969,0.1491425335407257,0.7028856873512268,0.6589416861534119
13,0.1404794156551361,0.14735546708106995,0.7045214176177979,0.6970083117485046
14,0.1402803361415863,0.1472412496805191,0.7119821310043335,0.7268666625022888
15,0.1401706486940384,0.1470627635717392,0.7072464227676392,0.7168583273887634
16,0.14006845653057098,0.14969001710414886,0.710528552532196,0.7316416501998901
17,0.1400507539510727,0.14715930819511414,0.7108071446418762,0.6797999739646912
18,0.13996535539627075,0.14713208377361298,0.7056178450584412,0.6834250092506409
19,0.13988059759140015,0.14787402749061584,0.7153321504592896,0.7083500027656555
20,0.1398143172264099,0.14994972944259644,0.7120357155799866,0.7188500165939331
21,0.13978207111358643,0.14911511540412903,0.7084857225418091,0.7102916836738586
22,0.13976873457431793,0.1493401676416397,0.7090928554534912,0.6883833408355713
23,0.13963325321674347,0.14840304851531982,0.708478569984436,0.7162583470344543
24,0.1396276354789734,0.15392935276031494,0.7126785516738892,0.671875
25,0.13954603672027588,0.1486726701259613,0.7156999707221985,0.7000166773796082
26,0.13945099711418152,0.14904092252254486,0.715539276599884,0.7110249996185303
27,0.13939830660820007,0.14878609776496887,0.7167285680770874,0.6994666457176208
28,0.13931913673877716,0.14714516699314117,0.7218857407569885,0.7132499814033508
29,0.1392814815044403,0.14695213735103607,0.7208178639411926,0.7019583582878113
30,0.13923466205596924,0.14900276064872742,0.7178249955177307,0.7329249978065491
31,0.13919515907764435,0.149852454662323,0.711307168006897,0.6900249719619751
32,0.13909174501895905,0.14876101911067963,0.7080071568489075,0.6938916444778442
33,0.13903771340847015,0.14842556416988373,0.7069964408874512,0.677091658115387
34,0.13895614445209503,0.1483152210712433,0.7056607007980347,0.6855250000953674
35,0.13881799578666687,0.14833420515060425,0.7187643051147461,0.7064499855041504
36,0.13865512609481812,0.14790664613246918,0.7325535416603088,0.7363583445549011
37,0.13859207928180695,0.1473851203918457,0.7366285920143127,0.7133833169937134
38,0.13853558897972107,0.1470334678888321,0.7243178486824036,0.723758339881897
39,0.1384633481502533,0.14683382213115692,0.7225428819656372,0.6872000098228455
40,0.13840247690677643,0.14787878096103668,0.7209500074386597,0.6924999952316284
41,0.13837619125843048,0.14658944308757782,0.7163392901420593,0.6764333248138428
42,0.1383117139339447,0.14602643251419067,0.7132250070571899,0.7142166495323181
43,0.13823825120925903,0.1465228945016861,0.7145035862922668,0.6594666838645935
44,0.1381555199623108,0.1481296569108963,0.7180821299552917,0.7053583264350891
45,0.1381649523973465,0.14746345579624176,0.7316428422927856,0.7089999914169312
46,0.1381138414144516,0.14693348109722137,0.7355499863624573,0.7244250178337097
47,0.13814477622509003,0.1462135910987854,0.7419535517692566,0.7259416580200195
48,0.13808982074260712,0.14617502689361572,0.7481035590171814,0.7144250273704529
49,0.13806425034999847,0.1480615735054016,0.7513107061386108,0.7355333566665649
50,0.13802942633628845,0.14661087095737457,0.7551178336143494,0.7281916737556458
51,0.13803188502788544,0.14683379232883453,0.7582035660743713,0.7332166433334351
52,0.1379905492067337,0.14664071798324585,0.7582428455352783,0.7104916572570801
53,0.13801343739032745,0.14630432426929474,0.7580536007881165,0.7042333483695984
54,0.13797706365585327,0.1477094441652298,0.7551642656326294,0.7071499824523926
55,0.1379934698343277,0.14710594713687897,0.7541893124580383,0.7175333499908447
56,0.13796864449977875,0.14689062535762787,0.7538856863975525,0.7210166454315186
57,0.13790422677993774,0.14631910622119904,0.7570106983184814,0.7284166812896729
58,0.1379251927137375,0.14737233519554138,0.7544178366661072,0.7221500277519226
59,0.13787749409675598,0.14848297834396362,0.7523106932640076,0.6724833250045776
60,0.13786479830741882,0.14565463364124298,0.7499821186065674,0.7058416604995728
