Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
1,0.1633799970149994,0.15234434604644775,0.5420643091201782,0.5567083358764648
2,0.14257514476776123,0.14911985397338867,0.5671571493148804,0.5597249865531921
3,0.13959795236587524,0.1461268663406372,0.6222928762435913,0.6401833295822144
4,0.13815875351428986,0.14498093724250793,0.6666964292526245,0.6627583503723145
5,0.13763703405857086,0.14478203654289246,0.6981393098831177,0.6778749823570251
6,0.13749143481254578,0.14474046230316162,0.6715142726898193,0.6709083318710327
7,0.1374073475599289,0.14471657574176788,0.6465071439743042,0.6332916617393494
8,0.13731588423252106,0.14483259618282318,0.6708464026451111,0.6546833515167236
9,0.13726173341274261,0.14445145428180695,0.6481821537017822,0.6378916501998901
10,0.1372157335281372,0.14438848197460175,0.6379857063293457,0.6203583478927612
11,0.13720016181468964,0.14443998038768768,0.6428393125534058,0.6357250213623047
12,0.1371535062789917,0.14425992965698242,0.6156392693519592,0.5655166506767273
13,0.13705182075500488,0.14422816038131714,0.6215428709983826,0.6384000182151794
14,0.13699010014533997,0.1441749483346939,0.6375607252120972,0.587975025177002
15,0.13697077333927155,0.14434044063091278,0.6089249849319458,0.6247749924659729
16,0.13695111870765686,0.14402920007705688,0.6200607419013977,0.61100834608078
17,0.13689535856246948,0.14389406144618988,0.6282785534858704,0.6307916641235352
18,0.13689060509204865,0.14447689056396484,0.6246892809867859,0.6136249899864197
19,0.13682551681995392,0.14385706186294556,0.6461250185966492,0.6291916370391846
20,0.13680635392665863,0.144088014960289,0.6604928374290466,0.5449249744415283
21,0.13683077692985535,0.14389720559120178,0.6165893077850342,0.5962166786193848
22,0.13679824769496918,0.143807053565979,0.6266785860061646,0.6094666719436646
23,0.13675449788570404,0.14483393728733063,0.6507964134216309,0.638949990272522
24,0.13681749999523163,0.1439320594072342,0.6185821294784546,0.5979999899864197
25,0.13674204051494598,0.14395089447498322,0.6309214234352112,0.6066416501998901
26,0.13676337897777557,0.14510969817638397,0.6224856972694397,0.6114166378974915
27,0.13676053285598755,0.1440959870815277,0.6082178354263306,0.6043416857719421
28,0.13673919439315796,0.14418530464172363,0.6204892992973328,0.5549333095550537
29,0.13671404123306274,0.14399757981300354,0.600692868232727,0.5952500104904175
30,0.13671167194843292,0.1440052092075348,0.6018678545951843,0.5685666799545288
31,0.1367037147283554,0.14473086595535278,0.5855892896652222,0.5767999887466431
32,0.13668711483478546,0.14570751786231995,0.5975964069366455,0.6137416958808899
33,0.136662095785141,0.14452823996543884,0.6001821160316467,0.5975499749183655
34,0.13665445148944855,0.14415106177330017,0.6010821461677551,0.5837249755859375
35,0.13664531707763672,0.14464189112186432,0.592285692691803,0.5856416821479797
36,0.13662390410900116,0.14425282180309296,0.5920464396476746,0.5468000173568726
37,0.1366264820098877,0.14514470100402832,0.5921000242233276,0.576658308506012
38,0.13662134110927582,0.144789457321167,0.5781571269035339,0.5644583106040955
39,0.13657864928245544,0.1447134166955948,0.5897178649902344,0.5878750085830688
40,0.13663174211978912,0.14506536722183228,0.5899893045425415,0.5535416603088379
41,0.13657300174236298,0.1452145129442215,0.5865964293479919,0.5734999775886536
42,0.1365639567375183,0.14479809999465942,0.5961750149726868,0.5778583288192749
43,0.1365765929222107,0.1449553519487381,0.5973142981529236,0.581041693687439
44,0.13657249510288239,0.14507274329662323,0.5993214249610901,0.5759666562080383
45,0.13653843104839325,0.1452106535434723,0.6060500144958496,0.6029416918754578
46,0.13653618097305298,0.14513154327869415,0.6126357316970825,0.5997083187103271
47,0.13654261827468872,0.1447342187166214,0.6068106889724731,0.5330583453178406
48,0.1365496814250946,0.14538346230983734,0.5770714282989502,0.5541916489601135
49,0.13652081787586212,0.14521558582782745,0.5790964365005493,0.5667083263397217
50,0.1364966779947281,0.14518886804580688,0.6028392910957336,0.5848666429519653
51,0.13650262355804443,0.14490382373332977,0.5986892580986023,0.5847083330154419
52,0.13649697601795197,0.1451747864484787,0.6133464574813843,0.5780333280563354
53,0.13650579750537872,0.14532841742038727,0.5990214347839355,0.5936833620071411
54,0.13649480044841766,0.14478644728660583,0.6134035587310791,0.5795083045959473
55,0.13648462295532227,0.1454668492078781,0.6108250021934509,0.6003416776657104
56,0.13647589087486267,0.14518621563911438,0.6139000058174133,0.6011833548545837
57,0.13651907444000244,0.1451028287410736,0.6109071373939514,0.581974983215332
58,0.1365002691745758,0.14452990889549255,0.5963857173919678,0.5459916591644287
59,0.13650618493556976,0.1450321078300476,0.5780500173568726,0.5465333461761475
60,0.13647057116031647,0.14521297812461853,0.5805035829544067,0.5658416748046875
